id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1gVVSmhWjci8l9Vrsl6HaS,Vertigo,['U2'],65,2004-01-01,0.416,0.819,9,-3.974,1,0.000138,0.00108,0.147,0.632,140.083,193520,4
1058fW9H3fZA6QjYCdOBad,Don't Go Yet,['Camila Cabello'],67,2021-07-23,0.666,0.796,10,-6.967,0,0.0492,0.0,0.0442,0.61,110.108,164842,4
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",75,2021-07-23,0.736,0.704,3,-7.409,0,0.0203,0.0,0.0501,0.894,149.995,212000,4
6CDzDgIUqeDY5g8ujExx2f,Heat Waves,['Glass Animals'],16,2020-06-29,0.761,0.525,11,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
1c1sdxrYLIiuJOlE7PPttb,Love Me Now (feat. Zoe Wees),"['Kygo', 'Zoe Wees']",58,2021-08-13,0.662,0.489,5,-7.067,1,0.163,0.0,0.172,0.506,102.04,195881,4
6lAqwGwFzQ44SrODqr0NmQ,Amigo,"[""Chef'Special""]",0,2017-03-03,0.559,0.922,6,-4.597,1,0.00834,0.0,0.356,0.638,145.0,180133,4
5cYOVkA2cnjKid9yigaMwq,Hoe Het Danst,"['Marco Borsato', 'Armin van Buuren', 'Davina Michelle']",54,2019-06-28,0.686,0.86,4,-3.358,1,0.0597,0.0,0.19,0.417,130.027,252923,4
6W99yGcIH43jskdRA7idD3,Gimme Hope Jo'Anna,['Eddy Grant'],46,2011-05-09,0.896,0.704,10,-12.148,1,0.401,0.132,0.0884,0.98,128.685,243696,4
4NtUY5IGzHCaqfZemmAu56,Dancing Queen,['ABBA'],1,1976,0.539,0.884,9,-6.53,1,0.382,0.00166,0.76,0.752,100.812,230693,4
4uqNn56KFQ7NtJ35xWZKvf,Fascination,['Alphabeat'],0,2007-12-10,0.491,0.831,6,-5.321,0,0.000285,7.88e-05,0.0761,0.828,193.968,181667,4
0jGExV1jNFFC6rwWANc5UH,Nooit Thuis,"['Boef', 'Ashafar']",54,2020-07-10,0.778,0.743,9,-6.099,0,0.392,0.0,0.0631,0.555,121.036,160960,4
6onaU7u5cTysl0bpzxuwGw,Feel The Rush,"['Shaggy', 'Trix & Flix']",0,2008-01-01,0.756,0.939,6,-5.316,1,0.00889,0.0008,0.339,0.963,124.043,185000,4
378iszndTZAR4dH8kwsLC6,Cheap Thrills (feat. Sean Paul),"['Sia', 'Sean Paul']",77,2016-02-18,0.592,0.8,6,-4.931,0,0.0561,2.01e-06,0.0775,0.728,89.972,224813,4
2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),"['Travie McCoy', 'Bruno Mars']",70,2010-06-07,0.633,0.673,6,-6.403,0,0.297,0.0,0.206,0.659,86.776,211160,4
1kPpge9JDLpcj15qgrPbYX,Good Time,"['Owl City', 'Carly Rae Jepsen']",76,2012-08-17,0.56,0.872,3,-4.269,1,0.0239,6.98e-06,0.371,0.682,126.05,205933,4
5ZSl6gDoV6bPPxzmLeneV9,Rise,"['Jonas Blue', 'Jack & Jack']",68,2018-11-09,0.687,0.785,1,-4.65,1,0.327,0.0,0.203,0.655,106.046,194408,4
6HBZ084DGUVFFsNgR4ogwj,Polizei,['Jebroer'],39,2019-05-31,0.714,0.776,0,-6.173,1,0.141,0.00105,0.0927,0.283,165.022,165822,4
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,"['Elton John', 'Dua Lipa', 'PNAU']",82,2021-08-13,0.796,0.798,1,-6.312,1,0.034,4.19e-05,0.0952,0.942,116.032,202735,4
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,"['Lost Frequencies', 'Calum Scott']",78,2021-07-30,0.671,0.636,6,-8.117,0,0.515,0.000411,0.172,0.262,120.966,148197,4
4twkYvh4OQeuVk35MziDcq,La di da,['OLIVIA'],21,2021-06-11,0.727,0.719,11,-5.777,0,0.406,0.0,0.221,0.795,119.99,182079,4
4MKUsmY01wehe128yUmKm0,Deze Nacht Is Van Mij,['Thomas van der Vlugt'],29,2021-09-29,0.757,0.542,2,-10.8,1,0.0502,0.000117,0.275,0.403,91.988,169651,4
6iSm0u8DL5MqeptlsoeS90,Frans Duits,"['Donnie', 'Frans Duijts']",54,2021-03-26,0.842,0.678,11,-6.361,1,0.152,0.0,0.0669,0.919,118.048,172881,4
4tS2pyUXiaTjHK7vCBomyF,Don't Break the Heart,['Tom Grennan'],54,2021-09-03,0.726,0.827,1,-3.941,0,0.029,0.0,0.223,0.479,123.003,229133,4
5fwSHlTEWpluwOM0Sxnh5k,Pepas,['Farruko'],79,2021-06-24,0.762,0.766,7,-3.955,1,0.00776,6.98e-05,0.128,0.442,130.001,287120,4
2lXGYva0cmbVWKtbrPhsXE,Freedom,['Grace'],28,2021-09-01,0.772,0.572,11,-9.234,0,0.296,1.54e-06,0.222,0.528,107.015,155642,4
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,['Adele'],78,2021-10-14,0.604,0.366,5,-7.519,1,0.578,0.0,0.133,0.13,141.981,224695,4
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,['Lil Nas X'],76,2021-09-17,0.737,0.846,1,-4.51,0,0.00614,0.0,0.0486,0.546,87.981,143901,4
6Uj1ctrBOjOas8xZXGqKk4,Woman,['Doja Cat'],83,2021-06-25,0.824,0.764,5,-4.175,0,0.0888,0.00294,0.117,0.881,107.998,172627,4
3vXnuFnC5RhPGwsFi0ORcI,Santé,['Stromae'],55,2021-10-15,0.641,0.681,0,-6.418,1,0.123,3.36e-05,0.0425,0.836,138.095,190012,3
46HNZY1i7O6jwTA7Slo2PI,My Universe,"['Coldplay', 'BTS']",76,2021-10-15,0.573,0.711,1,-6.268,0,0.0114,0.0,0.328,0.47,105.006,226198,4
3RlHgi22RbJPtpeaqbwd5I,Ze Meent Het,['Metejoor'],28,2021-10-22,0.679,0.415,11,-8.978,1,0.608,0.0,0.109,0.053,112.74,182467,4
24l2mDpWEmA7gWgmFJ8CIG,Petrouchka (feat. PLK),"['Soso Maness', 'PLK']",52,2021-06-03,0.624,0.802,6,-4.818,1,0.0597,0.0,0.252,0.818,133.888,189933,4
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),['CKay'],76,2019-08-30,0.727,0.739,8,-3.805,1,0.365,0.00137,0.161,0.533,93.005,145800,4
7jtQIBanIiJOMS6RyCx6jZ,Another Love,['Tom Odell'],63,2013-06-17,0.442,0.538,4,-8.55,0,0.717,2.95e-05,0.09,0.139,122.758,244360,4
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),"['Gesaffelstein', 'The Weeknd']",80,2019-03-08,0.658,0.671,2,-12.21,1,0.0928,0.000919,0.115,0.165,100.967,202093,4
2USlegnFJLrVLpoVfPimKB,Thunder,"['Gabry Ponte', 'LUM!X', 'Prezioso']",79,2021-05-07,0.67,0.896,1,-4.673,1,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
65cEDGiRnCAXfUjyYfrRs8,Dromen In Kleur,['Suzan & Freek'],38,2021-10-15,0.628,0.397,2,-9.495,1,0.691,0.0,0.095,0.374,88.03,201903,4
66dGbMxzOVbhv2CwnfA3MJ,Meisjes Van Honing,['Pommelien Thijs'],37,2021-11-19,0.526,0.452,6,-8.895,1,0.296,8.4e-06,0.12,0.111,159.941,186000,4
6lgIi3ixBsr4cMt3r19yX9,Dat heb jij gedaan,['MEAU'],0,2021-09-10,0.69,0.274,0,-12.923,1,0.845,0.000428,0.12,0.663,131.704,211174,4
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']",0,2019-07-24,0.294,0.505,3,-8.106,1,0.12,0.0,0.0977,0.357,85.332,209893,1
3z06k8YF9CqX0CGFrlekOK,everything sucks,['vaultboy'],67,2021-05-21,0.76,0.371,6,-8.964,1,0.00772,0.0,0.0785,0.653,138.023,115402,4
3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,['The Lumineers'],80,2016-04-08,0.664,0.573,5,-6.519,1,0.613,0.000363,0.0857,0.566,76.02,160097,4
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),"['Marshmello', 'Jonas Brothers']",79,2021-05-21,0.721,0.738,7,-4.77,1,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
3aViSiRTiK1e5OqJtUk3MS,Goud,['Suzan & Freek'],51,2021-03-05,0.736,0.486,0,-7.627,0,0.162,0.0,0.121,0.562,110.026,202943,4
2Wdr0zilhtHX0oVMH8iDm6,Lilali,['Pat Benesta'],20,2018-10-18,0.638,0.871,5,-7.899,0,0.207,0.00365,0.128,0.73,135.447,196885,4
7uQ7e7nzbtyX87eIYHpj6Z,De Diepte,['S10'],52,2022-03-03,0.502,0.397,2,-8.819,0,0.378,3.44e-05,0.143,0.159,90.043,176604,4
5yH9bN9aJaQQCUEJbBn4r9,Baldadig,['Bankzitters'],0,2021-10-01,0.942,0.468,7,-9.581,1,0.154,0.0,0.0961,0.721,101.987,143543,4
6ax5UucZXlLO0oGg3jLWMG,Puberbrein,"['STUK', 'Kafke']",37,2020-03-20,0.672,0.847,7,-7.343,1,0.0217,7.14e-06,0.099,0.456,165.14,131935,4
7bp3zmEvpHLa0h32nhDUkB,L’enfer,['Stromae'],58,2022-01-09,0.4,0.547,2,-8.381,0,0.33,0.0,0.241,0.606,177.595,189720,4
6VIYEyjNW71NnIGEduf8D8,Remind Me,['Tom Grennan'],57,2022-03-18,0.599,0.831,11,-4.188,1,0.0603,0.0,0.204,0.624,132.019,211167,4
58BzjXAf4sMlvSMfSsjY57,Not a Love,"['Cranky', 'BAQ', 'Maggie']",29,2018-10-05,0.508,0.903,6,-4.334,1,0.0121,0.121,0.0678,0.198,150.022,332840,4
2AAyBZmMVZSZfgzXRYJOWQ,emo girl (feat. WILLOW),"['mgk', 'WILLOW']",0,2022-02-04,0.41,0.881,2,-3.502,1,0.000406,4.26e-05,0.922,0.357,165.006,159096,4
1CsuHmKOfCYxPoO4xjlAWV,L’enfer,['Stromae'],58,2022-03-03,0.4,0.547,2,-8.381,0,0.33,0.0,0.241,0.606,177.595,189720,4
45S5WTQEGOB1VHr1Q4FuPl,Golden,['Harry Styles'],75,2019-12-13,0.448,0.838,4,-5.257,0,0.21,0.000131,0.131,0.254,139.863,208907,4
4LRPiXqCikLlN15c3yImP7,As It Was,['Harry Styles'],32,2022-03-31,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167303,4
6oYXbji1rn7U6bFuNYekpQ,Run,"['Becky Hill', 'Galantis']",57,2022-02-18,0.601,0.879,2,-2.673,0,0.0313,0.0,0.0793,0.589,124.013,188732,4
07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),"['Calvin Harris', 'John Newman']",79,2014-10-31,0.414,0.857,0,-4.078,0,0.0287,0.00574,0.343,0.348,128.024,212960,4
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),['Galantis'],76,2015-06-05,0.506,0.805,1,-4.119,1,0.00711,0.00193,0.0856,0.383,126.008,227074,4
3nhGk6VnrDHy67pXvMhdPa,SPACE MAN,['Sam Ryder'],55,2022-02-22,0.467,0.828,11,-2.22,1,0.181,0.0,0.102,0.334,79.978,217320,4
6nGeLlakfzlBcFdZXteDq7,Love Story,['Indila'],75,2014-01-01,0.375,0.255,10,-12.279,0,0.815,0.0,0.0845,0.331,95.978,316280,3
3zrYNl1aMdFrQkcOjKVr5u,I Cry,['Flo Rida'],56,2012-06-22,0.693,0.822,4,-5.441,0,0.00616,1.79e-06,0.315,0.763,126.035,223800,4
3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),"['David Guetta', 'USHER']",71,2012-12-07,0.608,0.614,2,-3.727,1,0.227,4.06e-06,0.157,0.402,127.884,208133,4
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,['Miley Cyrus'],76,2013-10-04,0.613,0.622,1,-5.794,0,0.00882,0.0,0.37,0.484,80.003,231240,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,['Harry Styles'],92,2022-05-20,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167303,4
4zN21mbAuaD0WqtmaTZZeP,Ferrari,"['James Hype', 'Miggy Dela Rosa']",79,2022-04-01,0.847,0.69,1,-7.877,0,0.0127,6e-05,0.0526,0.692,125.004,186662,4
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),"['Camila Cabello', 'Ed Sheeran']",71,2022-04-07,0.756,0.697,8,-6.377,1,0.182,0.0,0.333,0.956,94.996,206071,4
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,['Lizzo'],71,2022-04-14,0.836,0.743,10,-6.305,0,0.0995,0.0,0.335,0.722,108.966,191822,4
181AxLRTyYh9WUxEjmJt1Y,Trompeta,['Willy William'],51,2022-02-18,0.64,0.863,7,-3.864,0,0.0152,0.088,0.301,0.36,128.042,168374,4
7AVHDeAjfn0zfMnYRhp0oI,Ongewoon,['Pommelien Thijs'],41,2022-04-15,0.59,0.51,7,-7.371,1,0.0653,5.21e-06,0.507,0.498,144.976,157720,4
4VgSGm7CroAlCCt9GKQ75Z,Miss You,['Jérémie Makiese'],43,2022-03-10,0.625,0.527,6,-6.269,0,0.239,0.0,0.13,0.28,144.023,173333,4
3Mcxi78U3lCjt8DMKa6YY4,Santé,['Stromae'],60,2022-03-03,0.795,0.67,0,-6.415,1,0.135,2.51e-05,0.0414,0.844,137.92,191000,3
6w2jx3gzQAtoKP22czcANv,Fils de joie,['Stromae'],58,2022-03-03,0.547,0.638,1,-7.789,1,0.46,4.15e-06,0.0775,0.882,62.526,195440,4
7fWWbkok99Tvh8aly2Buox,Ta fête,['Stromae'],58,2013-01-01,0.68,0.851,11,-7.664,0,0.00116,0.00188,0.308,0.59,127.954,175427,4
5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,"['Lilly Wood and The Prick', 'Robin Schulz']",74,2014-05-16,0.763,0.875,9,-5.797,0,0.024,5.41e-06,0.599,0.8,123.013,189413,4
3s6ltUrI93LBKU8taezsLn,Magic in the Air (feat. Ahmed Chawki),"['Magic System', 'Chawki']",70,2014-05-16,0.621,0.907,2,-3.923,1,0.091,0.0,0.067,0.884,128.056,233693,4
3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),"['Jax Jones', 'MNEK']",75,2022-02-04,0.763,0.782,7,-4.541,0,0.182,7.08e-06,0.293,0.502,127.034,177689,4
18asYwWugKjjsihZ0YvRxO,The Motto,"['Tiësto', 'Ava Max']",75,2021-11-04,0.754,0.763,7,-4.627,0,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4
29p6UW08MXzwj9thWBW3uF,Hero,"['AFROJACK', 'David Guetta']",52,2021-04-30,0.713,0.772,2,-5.032,1,0.157,0.0,0.153,0.523,125.001,171840,4
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,['Juice WRLD'],82,2018-12-10,0.511,0.566,6,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,['Juice WRLD'],82,2018-12-10,0.671,0.529,0,-7.226,1,0.0769,0.000335,0.0856,0.203,161.989,165820,4
1eEK8eQETi8q8bU0lxRMlq,Bad Life,"['Sigrid', 'Bring Me The Horizon']",56,2022-04-21,0.557,0.583,4,-4.127,1,0.124,0.0,0.187,0.215,95.349,226867,4
1c97hmN3Z064RQZTvCfM84,Everything at Once,['Lenka'],58,2011-04-19,0.766,0.466,0,-8.036,1,0.332,0.00378,0.379,0.839,145.003,157600,4
4OeSPtx2kKXf96rkcUAShC,The First Rebirth - Original Mix,"['Franky Jones', 'Axel Stephenson', 'Jones & Stephenson']",48,2008-12-02,0.504,0.912,3,-16.179,0,0.0173,0.973,0.118,0.225,159.855,362387,4
63WuQOXohQIxOxIFA2K7bR,SUPERMODEL,['Måneskin'],68,2022-05-13,0.636,0.876,7,-3.413,1,0.00164,0.0,0.117,0.799,120.983,148064,4
1ei3hzQmrgealgRKFxIcWn,In The Stars,['Benson Boone'],77,2022-04-29,0.362,0.54,10,-6.031,1,0.338,0.0,0.139,0.3,78.007,216410,3
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,['Elley Duhé'],77,2020-01-10,0.41,0.611,4,-8.271,0,0.0228,0.0,0.116,0.0899,185.727,184448,3
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,"['David Guetta', 'Becky Hill', 'Ella Henderson']",76,2022-04-08,0.601,0.713,4,-3.758,0,0.0282,0.0,0.158,0.464,122.872,169756,4
5VOBsfdn1wlCwuuw7pKgU3,Say My Name,['Berre'],44,2022-05-05,0.389,0.327,0,-8.318,1,0.842,0.0,0.105,0.174,143.585,198484,4
5sUnlCbWGNNp5igjk3vwIY,Beter Zo - Uit Liefde Voor Muziek,['Camille'],37,2022-05-13,0.587,0.552,6,-8.859,1,0.0473,0.0,0.0718,0.602,169.752,155573,4
5Af1VRUzcHNgl1EIdCV8ll,Code Rood,"['Jaap Reesema', 'Lea Rue']",0,2022-06-15,0.714,0.725,2,-4.61,1,0.479,0.0,0.55,0.69,154.06,180573,4
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,['OneRepublic'],88,2022-05-13,0.704,0.797,0,-5.927,1,0.0826,0.000745,0.0546,0.825,139.994,148486,4
3MnAsEBBsEj86d03RgO4EM,Fairytale,['Alexander Rybak'],72,2009-01-12,0.573,0.784,2,-5.359,0,0.61,3.89e-05,0.278,0.655,107.991,182600,4
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,['Ronan Keating'],72,2000-01-01,0.461,0.448,7,-10.665,1,0.161,1.18e-06,0.0811,0.418,173.86,256827,4
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']",88,2022-08-26,0.561,0.965,7,-3.673,0,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
0zv9bOC2NSMd3Fw2HgM5Xn,Whataya Want from Me,['Adam Lambert'],55,2009,0.438,0.672,11,-4.706,0,0.0055,0.0,0.0583,0.457,185.934,227320,4
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,['The Who'],73,1971-08-14,0.489,0.724,5,-8.367,1,0.313,0.185,0.287,0.15,117.292,300400,4
3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),"['MEDUZA', 'James Carter', 'Elley Duhé', 'FAST BOY']",74,2022-07-22,0.607,0.767,5,-6.069,0,0.118,0.0,0.122,0.662,123.998,148629,3
11DVD49RgiEyGYkCYfy53c,En Route - Uit Liefde Voor Muziek,['Cleymans & Van Geel'],33,2021-02-22,0.424,0.594,5,-7.579,0,0.249,0.0,0.105,0.45,175.995,199893,4
0zREtnLmVnt8KUJZZbSdla,Wavin' Flag,"[""K'NAAN""]",57,2009,0.625,0.699,0,-6.416,1,0.13,0.0,0.238,0.717,75.974,220520,4
4d2NiGtCaVrMihMfarLE8o,In De Schuur,"['Snelle', 'Ronnie Flex']",54,2021-03-12,0.776,0.686,10,-6.932,1,0.124,0.0,0.123,0.88,139.969,181732,4
2rgtCOVK2tpfao2VjURn84,Lovers on the Sun (feat. Sam Martin),"['David Guetta', 'Sam Martin']",71,2014-11-10,0.645,0.891,6,-2.505,0,0.0932,3.88e-06,0.379,0.568,124.915,203520,4
1VdZ0vKfR5jneCmWIUAMxK,The A Team,['Ed Sheeran'],71,2011-09-09,0.642,0.289,9,-9.918,1,0.669,0.0,0.18,0.407,84.996,258373,4
2Kz5qeXifBxE0zmuoVchlM,Wings,['Birdy'],68,2013-09-16,0.474,0.707,7,-4.534,1,0.0831,0.0,0.162,0.224,83.235,252107,4
5ArNGisLzrNOIVwWajRRdt,Mein Herz brennt,['Rammstein'],70,2001-04-02,0.501,0.76,2,-5.802,0,0.00268,0.0616,0.152,0.138,83.046,279893,4
5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,['Zoe Wees'],57,2021-01-12,0.444,0.648,1,-4.955,1,0.288,0.0,0.059,0.171,125.706,189000,5
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,['Selena Gomez & The Scene'],78,2011-01-01,0.858,0.678,1,-3.87,0,0.0761,0.0,0.0741,0.922,117.009,188453,4
0TyUOnU4H4GLqOcrH0auc8,Sharks,['Imagine Dragons'],70,2022-06-24,0.927,0.642,10,-4.466,0,0.00791,3.62e-05,0.279,0.901,123.969,190883,4
0HZhYMZOcUzZKSFwPOti6m,jar of hearts,['Christina Perri'],69,2011-05-10,0.349,0.348,3,-6.142,1,0.726,0.0,0.12,0.0886,74.541,246587,4
6gDXbcILAyBa2skSdbUYq7,Hurt,['Christina Aguilera'],62,2006-08-14,0.327,0.295,4,-6.907,0,0.775,0.0,0.107,0.143,148.574,243373,4
5KTBaWu8IOczQ0sPWzZ7MY,Dicke Titten,['Rammstein'],68,2022-04-29,0.63,0.823,6,-4.857,1,0.0205,0.00458,0.0377,0.565,117.048,218593,4
5DbAOJ5dYW5A9xBhkeb33t,Primo Victoria,['Sabaton'],63,2010-09-24,0.436,0.748,6,-6.349,0,0.000676,3.01e-06,0.221,0.589,62.11,250720,4
10xV5l9nhLvFpR8mqzs0bL,Numb,"['Marshmello', 'Khalid']",74,2022-06-10,0.912,0.774,0,-4.673,0,0.121,0.0127,0.101,0.632,119.966,155589,4
2LcmbuYX7tyR4DWy3b273L,Noodgeval,['Goldband'],62,2021-08-13,0.856,0.89,2,-6.463,0,0.131,0.0143,0.0614,0.77,139.003,214383,4
6MAF33h7lRCYkf2M0vtx3y,Reality,"['Lost Frequencies', 'Janieck Devy']",0,2016-10-21,0.731,0.639,9,-6.597,1,0.0206,1.29e-05,0.0789,0.527,122.08,158474,4
1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,['ZZ Top'],25,1983-03-23,0.601,0.859,5,-5.263,1,0.000359,0.00124,0.0871,0.446,125.145,258027,4
11NWjdSOdsnvu80GJIDbKd,Dit Is Voor Jou,['Goldband'],46,2021-08-13,0.666,0.935,6,-6.303,1,0.0888,0.0231,0.115,0.671,139.962,223013,4
5Mkx4iSwoyUEX1qw1UeYVf,Told You So,['Nathan Evans'],56,2021-06-25,0.665,0.811,0,-4.964,1,0.0218,0.0,0.188,0.65,114.974,194133,3
7A8caPxvrT8ZgLvQPPUCcj,Disarm - 2011 Remaster,['The Smashing Pumpkins'],53,1993-07-27,0.527,0.418,4,-10.205,0,0.142,0.781,0.139,0.217,129.517,196905,4
0HqZX76SFLDz2aW8aiqi7G,Bones,['Imagine Dragons'],76,2022-03-11,0.773,0.742,5,-3.678,0,0.0206,0.0,0.0754,0.571,114.071,165265,4
4qXKkOZ691yYgQu4Lunrds,Enemy feat. J.I.D. (from the series Arcane League of Legends),"['Imagine Dragons', 'JID']",54,2021-11-20,0.724,0.782,2,-4.437,1,0.21,0.0,0.44,0.528,76.984,173381,4
0sb8ClU3CLoNblxkpmOKzA,Maybe You’re The Problem,['Ava Max'],27,2022-04-28,0.53,0.835,9,-3.69,1,0.0453,0.0,0.0637,0.471,166.02,190319,4
66ZS9Wku3l3LKYoaRgdV8L,Als Ik Mezelf Verlies,['Regi'],33,2022-10-27,0.572,0.587,5,-7.896,1,0.364,0.0,0.116,0.399,127.978,214970,4
5OzgCc3gQsqchX95k1C1Qa,Spinnin,"['Connor Price', 'Bens']",61,2022-10-21,0.765,0.572,11,-6.153,0,0.226,0.0,0.192,0.475,140.013,110938,4
5T6gL9FrOwD6bNYFsy4twf,Wat Een Idee!?,['Pommelien Thijs'],35,2022-09-15,0.634,0.753,2,-5.936,1,0.0849,0.0,0.118,0.4,154.869,176013,4
2jwsv7yOKwI4nd0UmrAnVq,Better Off Alone,['Berre'],41,2022-09-28,0.533,0.573,0,-6.657,1,0.151,0.0,0.053,0.133,144.847,200499,4
5vfjUAhefN7IjHbTvVCT4Z,Holiday,['Green Day'],74,2005-03-30,0.538,0.884,8,-3.251,1,0.000138,0.0,0.466,0.736,146.511,233027,4
7vwTsX8UY5QZmPiQUmWkaL,Warrior,['Oscar and the Wolf'],50,2022-09-16,0.574,0.69,6,-5.198,0,0.175,0.0,0.197,0.298,87.019,203192,4
73vIOb4Q7YN6HeJTbscRx5,Miss You,"['Oliver Tree', 'Robin Schulz']",24,2022-08-05,0.587,0.742,6,-6.64,0,0.0128,0.00107,0.146,0.199,145.007,206000,4
1cgy2FSOQMbq7DHCVgMAUA,Questions,"['Lost Frequencies', 'James Arthur']",59,2022-06-03,0.599,0.713,11,-7.008,1,0.405,2.53e-05,0.266,0.518,123.962,177157,4
4V2eYSKckdvIbb3t20K3ga,Geen Tranen Meer Over,['Camille'],35,2022-07-01,0.674,0.772,4,-6.289,1,0.152,0.0,0.11,0.84,162.954,198571,4
2rmwqU7yzTvzkiaRV53DpT,2 Be Loved (Am I Ready),['Lizzo'],66,2022-07-15,0.721,0.769,7,-4.111,1,0.0922,0.0,0.0817,0.915,155.932,187108,4
5Hp4xFihdOE2dmDzxWcBFb,All By Myself,"['Alok', 'Sigala', 'Ellie Goulding']",71,2022-10-07,0.618,0.863,0,-4.049,0,0.0788,0.0,0.134,0.726,123.041,171747,4
1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,['Måneskin'],71,2022-10-07,0.519,0.595,2,-5.001,1,0.00151,0.0,0.0762,0.237,129.786,247067,4
2RUzYz3EqkJxpPQPehdxha,In De Regen,['Camille'],42,2022-08-25,0.648,0.77,11,-5.657,0,0.0308,0.00127,0.141,0.738,156.006,215613,4
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,['LF SYSTEM'],80,2022-05-02,0.578,0.912,1,-3.929,1,0.0166,0.00362,0.273,0.68,127.87,177525,4
72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,"['Elton John', 'Britney Spears']",72,2022-08-26,0.667,0.75,0,-4.602,1,0.0746,0.000198,0.197,0.486,126.041,202246,4
0jm8p2ErwB4u3uvxc7vxGy,Blind Op Zoek (Trapagas),['Jinho 9'],51,2022-09-30,0.831,0.476,11,-7.88,0,0.136,0.0,0.18,0.529,104.965,142857,4
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),['Lil Nas X'],72,2022-09-22,0.637,0.715,2,-4.971,0,0.148,0.0,0.0892,0.308,141.872,210576,4
6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,['P!nk'],67,2022-11-04,0.668,0.802,5,-4.005,0,0.0273,0.0,0.163,0.769,113.796,225789,4
4zrKN5Sv8JS5mqnbVcsul7,Celestial,['Ed Sheeran'],69,2022-09-29,0.574,0.852,2,-1.248,1,0.0529,0.0,0.161,0.501,123.038,209027,4
5uSFGgIfHMT3osrAd9n9ym,Forget Me,['Lewis Capaldi'],31,2022-09-09,0.437,0.746,1,-3.537,0,0.255,0.0,0.37,0.688,203.835,203472,4
3pPN20syOYvbUuEiBpbenI,Million Dollar Baby,['Ava Max'],23,2022-09-01,0.667,0.858,2,-2.268,0,0.0367,1.47e-05,0.325,0.641,133.039,184295,4
5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,['Dean Lewis'],73,2022-08-31,0.4,0.641,8,-6.303,1,0.214,0.0,0.0656,0.393,81.552,163603,4
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']",82,2022-08-25,0.801,0.806,11,-5.206,1,0.382,0.000669,0.114,0.802,106.999,239318,4
